,churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalintlcalls,totalintlcharge,numbercustomerservicecalls
1612,No,0.6481481481481481,1,1,0.0,0.4408905613044842,0.3879310344827586,0.6666666666666667,0.6821583300512013,0.7327557480839721,0.5555555555555556,0.0,0.30000000000000004,0.4
1613,No,0.4351851851851851,1,1,0.0,0.5490749451238633,0.6206896551724137,0.5470085470085471,0.6022055927530523,0.41086304565144954,0.4273504273504274,0.1,0.10454545454545458,0.6000000000000001
1614,Yes,0.8472222222222222,1,1,0.0,0.6801505174035749,0.2672413793103448,0.6666666666666667,0.7845608507286334,0.4728423858713762,0.4444444444444444,0.30000000000000004,0.7181818181818183,0.2
1616,No,0.3055555555555555,1,1,0.0,0.5026654123549703,0.7155172413793103,0.37606837606837606,0.4025206774320599,0.7420859713428858,0.4700854700854701,0.30000000000000004,0.5386363636363637,0.0
1617,No,0.4768518518518518,0,1,0.0,0.4035747883349012,0.5689655172413792,0.6068376068376069,0.3643166601024025,0.697100966344552,0.5213675213675214,0.30000000000000004,0.5454545454545456,0.0
1618,No,0.324074074074074,1,0,0.8125,0.5133270617748511,0.5258620689655171,0.5897435897435898,0.523828278849941,0.4075308230589804,0.5726495726495727,0.5000000000000001,0.6000000000000001,0.2
1619,Yes,0.6851851851851851,1,1,0.0,0.31263719034179993,0.396551724137931,0.5811965811965812,0.38637258763292637,0.5151616127957348,0.6581196581196582,0.5000000000000001,0.6181818181818183,0.8
1620,No,0.7083333333333333,1,0,0.7291666666666666,0.6412668548134212,0.5172413793103448,0.4871794871794872,0.46553761323355647,0.37654115294901697,0.49572649572649574,0.1,0.4590909090909091,0.0
1621,No,0.6342592592592592,1,0,0.4375,0.0,0.9224137931034484,0.5726495726495727,0.29460417487199686,0.4318560479840053,0.5897435897435898,0.0,0.3545454545454546,0.0
1622,No,0.537037037037037,1,1,0.0,0.5183443085606774,0.353448275862069,0.5042735042735043,0.6549822764868057,0.27657447517494166,0.6068376068376069,0.7000000000000001,0.4590909090909091,0.2
1623,No,0.5972222222222222,1,1,0.0,0.4916901850109752,0.8448275862068966,0.4786324786324787,0.49586451358802675,0.372542485838054,0.6923076923076923,0.4,0.5636363636363637,0.2
1624,No,0.3333333333333333,1,1,0.0,0.6967701473816243,0.6293103448275863,0.7777777777777779,0.38676644348168565,0.3988670443185605,0.6837606837606838,0.1,0.5522727272727274,0.4
1625,No,0.7213926885830927,1,0,0.7916666666666666,0.6434619002822202,0.6810344827586208,0.7606837606837606,0.8070106341079164,0.7994001999333555,0.16239316239316237,0.5000000000000001,0.4727272727272728,0.0
1626,No,0.6851851851851851,1,1,0.0,0.5888993414863595,0.6293103448275863,0.3418803418803419,0.48680582906656156,0.21326224591802728,0.3504273504273504,0.30000000000000004,0.3977272727272728,0.2
1627,No,0.12962962962962962,1,1,0.0,0.5559736594543745,0.33620689655172414,0.5811965811965812,0.3851910200866483,0.2749083638787071,0.4786324786324787,0.6000000000000001,0.6500000000000001,0.4
1628,No,0.6018518518518517,1,1,0.0,0.28661022264032615,0.2758620689655172,0.41025641025641024,0.2099251673887357,0.4678440519826725,0.6153846153846154,0.8,0.8409090909090909,0.2
1629,No,0.7037037037037036,1,1,0.0,0.32298526183756665,0.8879310344827587,0.5213675213675214,0.7376920047262702,0.49216927690769746,0.24786324786324787,0.20000000000000004,0.36136363636363644,0.4
1630,No,0.3842592592592592,1,1,0.0,0.6503606146127313,0.8793103448275863,0.6837606837606838,0.4978337928318236,0.26691102965678104,0.6752136752136753,0.4,0.6795454545454547,0.4
1631,No,0.611111111111111,1,1,0.0,0.5252430228911885,0.19827586206896547,0.7350427350427351,0.2961795982670342,0.6267910696434522,0.5641025641025641,0.7000000000000001,0.48409090909090924,0.4
1632,No,0.5138888888888888,1,1,0.0,0.4735026654123549,0.6120689655172413,0.7435897435897436,0.4694761717211501,0.4595134955014995,0.41880341880341887,0.5000000000000001,0.5568181818181819,0.0
1633,No,0.3981481481481481,1,1,0.0,0.5810598933835059,0.5086206896551724,0.32478632478632474,0.36195352500984634,0.785071642785738,0.4017094017094017,0.20000000000000004,0.4545454545454546,0.0
1634,No,0.32870370370370366,1,1,0.0,0.4590780809031045,0.6206896551724137,0.4700854700854701,0.6124458448207956,0.5331556147950682,0.6666666666666667,0.4,0.6068181818181819,0.4
1635,Yes,0.3009259259259259,1,1,0.0,0.4217623079335215,0.7844827586206897,0.6752136752136753,0.4887751083103584,0.3392202599133622,0.49572649572649574,0.20000000000000004,0.4545454545454546,0.8
1636,No,0.2962962962962963,1,0,0.6041666666666666,0.4346190028222013,0.5344827586206897,0.33333333333333337,0.9015360378101616,0.5328223925358213,0.46153846153846156,0.5000000000000001,0.415909090909091,0.2
1637,No,0.3379629629629629,1,1,0.0,0.6450297899027908,0.4396551724137931,0.6666666666666667,0.5427333595903899,0.6387870709763412,0.45299145299145305,0.1,0.42954545454545456,0.4
1639,No,0.3101851851851851,1,1,0.0,0.48040137974286606,0.45689655172413796,0.41025641025641024,0.2883024812918472,0.41386204598467186,0.4871794871794872,0.0,0.5886363636363637,0.4
1640,No,0.3101851851851851,1,1,0.0,0.6375039197240515,0.49137931034482757,0.36752136752136755,0.4111855061047657,0.5061646117960681,0.5897435897435898,0.20000000000000004,0.5454545454545456,0.6000000000000001
1641,No,0.24537037037037038,0,1,0.0,0.6102226403261211,0.3017241379310344,0.4444444444444444,0.6278062229224104,0.4625124958347218,0.28205128205128205,0.20000000000000004,0.49090909090909096,0.2
1642,No,0.45370370370370366,1,1,0.0,0.11069300721229225,0.4310344827586207,0.5213675213675214,0.4021268215833005,0.48317227590803064,0.7094017094017095,0.20000000000000004,0.3318181818181818,0.2
1643,No,0.4907407407407407,1,1,0.0,0.359046723110693,0.5344827586206897,0.4444444444444444,0.4068530917684128,0.8697100966344553,0.3162393162393162,0.20000000000000004,0.31818181818181823,0.6000000000000001
1644,No,0.5694444444444444,1,1,0.0,0.5183443085606774,0.2758620689655172,0.35897435897435903,0.40882237101220953,0.36021326224591804,0.45299145299145305,0.5000000000000001,0.515909090909091,0.2
1645,No,0.4351851851851851,1,0,0.75,0.8265914079648794,0.603448275862069,0.37606837606837606,0.781016148089799,0.7050983005664779,0.7435897435897436,0.20000000000000004,0.5636363636363637,0.6000000000000001
1646,Yes,0.7962962962962963,1,1,0.0,0.8538726873628097,0.8706896551724139,0.7863247863247864,0.5403702244978338,0.3368877040986337,0.6581196581196582,0.1,0.4772727272727273,0.0
1647,No,0.5046296296296295,1,1,0.0,0.6371903417999373,0.44827586206896547,0.4786324786324787,0.17684127609295,0.5488170609796734,0.3076923076923077,0.30000000000000004,0.7000000000000001,0.2
1648,No,0.46759259259259256,1,1,0.0,0.4860457823769207,0.3189655172413793,0.8034188034188035,0.6155966916108704,0.7340886371209596,0.5811965811965812,0.4,0.3931818181818182,0.0
1649,No,0.5972222222222222,1,1,0.0,0.15333960489181564,0.5646551724137931,0.5811965811965812,0.46987002756990937,0.4045318227257581,0.8290598290598292,0.30000000000000004,0.5090909090909091,0.0
1650,No,0.41666666666666663,1,0,0.6458333333333333,0.7949200376293509,0.3103448275862069,0.4786324786324787,0.5443087829854273,0.18193935354881707,0.6153846153846154,0.1,0.4590909090909091,0.2
1651,Yes,0.29166666666666663,0,1,0.0,0.645343367826905,0.7931034482758621,0.3846153846153846,0.1851122489168964,0.2982339220259913,0.7692307692307694,0.8,0.931818181818182,0.2
1652,No,0.8101851851851851,1,0,0.47916666666666663,0.8269049858889934,0.7586206896551724,0.27350427350427353,0.36707365104371803,0.4251916027990669,0.5299145299145299,0.5000000000000001,0.44431818181818183,0.2
1653,Yes,0.4259259259259259,0,1,0.0,0.3508936970837253,0.3103448275862069,0.5470085470085471,0.5580937376920048,0.35188270576474506,0.5213675213675214,0.1,0.5522727272727274,0.2
1654,No,0.3842592592592592,1,0,0.25,0.22013170272812793,0.3879310344827586,0.264957264957265,0.28672705789680974,0.3855381539486838,0.6153846153846154,0.1,0.5272727272727273,0.2
1655,No,0.6342592592592592,1,1,0.0,0.33740984634681714,0.5172413793103448,0.5470085470085471,0.651831429696731,0.5251582805731423,0.28205128205128205,0.20000000000000004,0.17727272727272733,0.6000000000000001
1656,No,0.4629629629629629,1,0,0.5833333333333333,0.27093132643461904,0.7758620689655173,0.5555555555555556,0.5982670342654589,0.7704098633788738,0.6666666666666667,0.4,0.5272727272727273,0.30000000000000004
1657,No,0.6249999999999999,1,1,0.0,0.38507369081216686,0.3189655172413793,0.6068376068376069,0.3517132729421032,0.4245251582805732,0.28205128205128205,1.0,0.23863636363636367,0.4
1658,No,0.5092592592592592,1,1,0.0,0.5387268736280967,0.32758620689655177,0.4444444444444444,0.28633320204805035,0.6527824058647118,0.5555555555555556,0.20000000000000004,0.26363636363636367,0.4
1659,No,0.6064814814814814,1,0,0.75,0.5719661335841958,0.4396551724137931,0.28205128205128205,0.3461992910594722,0.2705764745084972,0.4273504273504274,0.4,0.7113636363636365,0.0
1660,No,0.5879629629629629,1,1,0.0,0.36939479460645974,0.42241379310344823,0.15384615384615385,0.4344230011815675,0.31022992335888033,0.5982905982905984,0.1,0.7727272727272729,0.6000000000000001
1661,No,0.4212962962962963,1,0,0.7916666666666666,0.6983380370021951,0.46551724137931033,0.8717948717948718,0.35722725482473416,0.5328223925358213,0.5641025641025641,0.0,0.415909090909091,0.2
1662,Yes,0.9074074074074073,0,1,0.0,0.33803700219504546,0.32758620689655177,0.6239316239316239,0.5671524222134698,0.41252915694768416,0.45299145299145305,0.4,0.7113636363636365,1.0
1663,No,0.8796296296296295,1,1,0.0,0.4468485418626528,0.5344827586206897,0.6666666666666667,0.6301693580149665,0.534155281572809,0.3504273504273504,0.6000000000000001,0.5386363636363637,0.2
1664,No,0.45370370370370366,1,0,0.6875,0.5004703668861713,0.4396551724137931,0.5128205128205129,0.6207168176447421,0.38520493168943687,0.46153846153846156,0.0,0.5204545454545455,0.4
1665,No,0.48611111111111105,1,0,0.6458333333333333,0.5578551269990594,0.7155172413793103,0.5811965811965812,0.23591965340685309,0.21826057980673108,0.5042735042735043,0.30000000000000004,0.6250000000000001,0.6000000000000001
1666,No,0.40277777777777773,1,1,0.0,0.4035747883349012,0.3448275862068965,0.2136752136752137,0.8562426152028357,0.6174608463845386,0.3162393162393162,0.30000000000000004,0.26363636363636367,0.4
1667,No,0.35648148148148145,1,1,0.0,0.5443712762621512,0.37068965517241376,0.5384615384615385,0.39897597479322566,0.26491169610129955,0.6581196581196582,0.0,0.4954545454545455,0.0
1668,No,0.449074074074074,1,1,0.0,0.4772656005017247,0.49137931034482757,0.3846153846153846,0.40803465931469074,0.46484505164945017,0.7521367521367521,0.5000000000000001,0.35,0.2
1669,No,0.07407407407407407,1,0,0.7291666666666666,0.5613044841643149,0.6982758620689655,0.27350427350427353,0.728633320204805,0.5324891702765746,0.7521367521367521,0.9,0.36818181818181817,0.2
1670,No,0.2546296296296296,1,0,0.5,0.3204766384446535,0.3879310344827586,0.29059829059829057,0.4387554155179204,0.721426191269577,0.4786324786324787,0.20000000000000004,0.6500000000000001,0.2
1671,No,0.3842592592592592,1,1,0.0,0.34713076199435555,0.5431034482758621,0.15384615384615385,0.7534462386766443,0.8507164278573809,0.27350427350427353,0.5000000000000001,0.7295454545454546,0.4
1672,No,0.4351851851851851,1,1,0.0,0.5766698024459079,0.46551724137931033,0.16239316239316237,0.38716029933044505,0.40953015661446185,0.5384615384615385,0.20000000000000004,0.7113636363636365,0.4
1673,No,0.06944444444444445,1,1,0.0,0.48667293822514895,0.353448275862069,0.6837606837606838,0.7628987790468689,0.40519826724425184,0.32478632478632474,0.7000000000000001,0.515909090909091,1.0
1674,Yes,0.3472222222222222,0,1,0.0,0.6945751019128253,0.6724137931034484,0.46153846153846156,0.5986608901142182,0.5668110629790071,0.2136752136752137,0.0,0.4772727272727273,0.2
1675,No,0.4259259259259259,1,1,0.0,0.3831922232674819,0.45689655172413796,0.49572649572649574,0.562820007877117,0.5898033988670444,0.24786324786324787,0.20000000000000004,0.4954545454545455,0.0
1676,No,0.3796296296296296,1,1,0.0,0.36155534650360616,0.46551724137931033,0.3076923076923077,0.38243402914533287,0.3712095968010663,0.6923076923076923,0.4,0.34318181818181825,0.4
1677,No,0.5648148148148148,1,1,0.0,0.45029789902790845,0.6637931034482758,0.07692307692307693,0.6577392674281213,0.39353548817060974,0.2991452991452992,0.9,0.42272727272727284,0.2
1678,No,0.29166666666666663,1,1,0.0,0.3951081843838194,0.6379310344827587,0.5811965811965812,0.587239070500197,0.7440853048983671,0.41880341880341887,0.7000000000000001,0.415909090909091,0.2
1679,Yes,0.37499999999999994,1,1,0.0,0.9730322985261838,0.2672413793103448,0.6666666666666667,0.5202835762111068,0.7230923025658116,0.5128205128205129,0.5000000000000001,0.5204545454545455,0.0
1680,No,0.4907407407407407,1,1,0.0,0.5487613671997492,0.6206896551724137,0.7606837606837606,0.4466325324931075,0.4271909363545486,0.5470085470085471,0.0,0.6500000000000001,0.4
1681,No,0.5046296296296295,1,1,0.0,0.352461586704296,0.4396551724137931,0.5470085470085471,0.7357227254824734,0.4755081639453516,0.5384615384615385,0.30000000000000004,0.3068181818181819,0.2
1682,No,0.43981481481481477,1,0,0.6041666666666666,0.40921919096895576,0.42241379310344823,0.28205128205128205,0.3564395431272155,0.5931356214595136,0.1111111111111111,0.20000000000000004,0.3931818181818182,0.2
1683,No,0.21296296296296297,1,0,0.625,0.5553465036061461,0.4396551724137931,0.8376068376068377,0.6309570697124852,0.5861379540153282,0.6495726495726497,0.30000000000000004,0.6613636363636365,0.4
1684,No,0.5277777777777777,1,1,0.0,0.25148949513954216,0.5603448275862069,0.46153846153846156,0.30838912957857423,0.3308897034321893,0.4871794871794872,0.30000000000000004,0.7363636363636364,0.4
1685,No,0.31481481481481477,1,1,0.0,0.38915020382565063,0.396551724137931,0.37606837606837606,0.2973611658133124,0.4795068310563146,0.3504273504273504,0.4,0.5340909090909092,0.6000000000000001
1686,No,0.7499999999999999,1,0,0.8333333333333333,0.6660395108184385,0.12068965517241376,0.41880341880341887,0.531705395825128,0.7277574141952683,0.27350427350427353,0.20000000000000004,0.6250000000000001,0.4
1687,No,0.412037037037037,1,1,0.0,0.057384760112888046,0.32758620689655177,0.5384615384615385,0.342654588420638,0.4161946017994002,0.5897435897435898,0.4,0.7409090909090911,0.6000000000000001
1688,No,0.449074074074074,1,1,0.0,0.16713703355283788,0.5603448275862069,0.5213675213675214,0.4466325324931075,0.417194268577141,0.5811965811965812,0.30000000000000004,0.44431818181818183,0.6000000000000001
1689,No,0.412037037037037,1,0,0.8125,0.23612417685794918,0.4051724137931035,0.41880341880341887,0.556124458448208,0.49083638787070977,0.19658119658119655,0.4,0.5704545454545455,0.2
1690,No,0.8009259259259258,1,0,0.3125,0.6343681404829101,0.8706896551724139,0.6239316239316239,0.5277668373375344,0.5721426191269579,0.5726495726495727,0.8,0.631818181818182,0.2
1691,Yes,0.4351851851851851,1,1,0.0,0.6727814361868925,0.6724137931034484,0.6666666666666667,0.6049625836943678,0.4305231589470177,0.16239316239316237,0.30000000000000004,0.31818181818181823,0.4
1692,Yes,0.36111111111111105,1,1,0.0,0.7801818751959863,0.6206896551724137,0.5897435897435898,0.443875541551792,0.7147617460846385,0.3931623931623932,0.6000000000000001,0.25681818181818183,0.2
1693,No,0.5648148148148148,1,0,0.5625,0.5619316400125431,0.7327586206896552,0.5384615384615385,0.6565576998818433,0.4101966011329557,0.7008547008547008,0.4,0.6386363636363637,0.2
1695,No,0.5231481481481481,1,1,0.0,0.572593289432424,0.49999999999999994,0.5128205128205129,0.4777471445450965,0.8053982005998002,0.6666666666666667,0.4,0.6863636363636364,0.4
1696,No,0.6481481481481481,1,1,0.0,0.6149263091878332,0.6120689655172413,0.33333333333333337,0.4942890901929894,0.34555148283905374,0.5555555555555556,0.5000000000000001,0.631818181818182,0.2
1697,No,0.6064814814814814,1,1,0.0,0.47162119786767015,0.5603448275862069,0.6752136752136753,0.523828278849941,0.5198267244251915,0.3162393162393162,0.1,0.5772727272727274,0.2
1698,No,0.611111111111111,1,1,0.0,0.5713389777359674,0.37068965517241376,0.6324786324786326,0.3899172902717606,0.7870709763412196,0.32478632478632474,0.30000000000000004,0.23863636363636367,0.0
1699,No,0.611111111111111,1,1,0.0,0.632173095014111,0.7844827586206897,0.8376068376068377,0.3591965340685309,0.37220926357880707,0.35897435897435903,0.20000000000000004,0.38636363636363646,0.8
1700,No,0.4259259259259259,1,0,0.6666666666666666,0.6246472248353716,0.646551724137931,0.16239316239316237,0.20795588814493896,0.4751749416861046,0.36752136752136755,0.4,0.44772727272727286,0.4
1701,Yes,0.15277777777777776,1,1,0.0,0.8598306679209784,0.4051724137931035,0.24786324786324787,0.7349350137849547,0.42685771409530154,0.29059829059829057,0.9,0.5454545454545456,0.4
1702,Yes,0.6435185185185185,1,1,0.0,0.3160865475070555,0.5689655172413792,0.35897435897435903,0.627412367073651,0.5541486171276242,0.27350427350427353,0.20000000000000004,0.34318181818181825,0.8
1703,No,0.43981481481481477,1,0,0.5416666666666666,0.4901222953904046,0.46551724137931033,0.35897435897435903,0.5143757384797164,0.4261912695768077,0.5384615384615385,0.1,0.5522727272727274,0.4
1704,Yes,0.662037037037037,1,1,0.0,0.8121668234556287,0.45689655172413796,0.41025641025641024,0.6285939346199292,0.23292235921359544,0.41025641025641024,0.4,0.5818181818181819,0.4
1705,No,0.10648148148148148,1,0,0.6041666666666666,0.6798369394794608,0.5431034482758621,0.6153846153846154,0.46159905474596297,0.26291236254581807,0.5384615384615385,0.1,0.3113636363636364,0.6000000000000001
1706,No,0.24537037037037038,1,1,0.0,0.7974286610222642,0.6120689655172413,0.9743589743589745,0.2233162662465538,0.7247584138620462,0.641025641025641,0.20000000000000004,0.5886363636363637,0.2
1707,Yes,0.22685185185185183,1,1,0.0,0.34995296331138287,0.75,0.4444444444444444,0.3599842457660496,0.5224925024991669,0.3931623931623932,0.8,0.21363636363636365,1.0
1708,No,0.4212962962962963,1,0,0.47916666666666663,0.4637817497648166,0.353448275862069,0.7435897435897436,0.688460023631351,0.22092635788070647,0.5811965811965812,0.20000000000000004,0.5568181818181819,0.8
