churn,accountlength,internationalplan,voicemailplan,numbervmailmessages,totaldaycalls,totaldaycharge,totalevecalls,totalevecharge,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,numbercustomerservicecalls
No,0.05555555555555555,1,0,0.6458333333333333,0.44827586206896547,0.4936831620163069,0.45299145299145305,0.3178049743387289,0.641025641025641,0.6972612879348631,0.6585365853658538,0.0,0.2
No,0.48611111111111105,1,1,0.0,0.353448275862069,0.3286278938452851,0.6153846153846154,0.272009474930912,0.6068376068376069,0.535159141376758,0.5670731707317074,0.1,0.0
No,0.40277777777777773,1,1,0.0,0.4310344827586207,0.4340297383775644,0.5641025641025641,0.4046585076983814,0.45299145299145305,0.5203552923760177,0.35365853658536583,0.30000000000000004,0.4
No,0.3379629629629629,1,1,0.0,0.6724137931034484,0.4460756634669678,0.5470085470085471,0.48835373075404676,0.5128205128205129,0.527757216876388,0.4695121951219513,0.20000000000000004,0.2
No,0.2222222222222222,1,1,0.0,0.3189655172413793,0.6013551665725578,0.4358974358974359,0.7118041847611529,0.7350427350427351,0.6321243523316062,0.8231707317073171,0.6000000000000001,0.0
No,0.5092592592592592,1,0,0.5,0.6206896551724137,0.574816487859966,0.4871794871794872,0.5582313462297672,0.45299145299145305,0.5529237601776463,0.7256097560975611,0.30000000000000004,0.2
No,0.22685185185185183,1,0,0.4583333333333333,0.603448275862069,0.7263316393751176,0.4871794871794872,0.419265692854323,0.8888888888888891,0.3612139156180607,0.3902439024390244,0.30000000000000004,0.6000000000000001
No,0.40277777777777773,1,1,0.0,0.42241379310344823,0.5315264445699228,0.7264957264957266,0.2506908803789972,0.7094017094017095,0.35159141376757963,0.3292682926829268,0.4,0.2
No,0.6018518518518517,1,0,0.8125,0.6896551724137931,0.13833992094861658,0.8034188034188035,0.162258191867351,0.4444444444444444,0.18282753515914135,0.426829268292683,0.30000000000000004,0.0
Yes,0.36111111111111105,1,1,0.0,0.4741379310344827,0.7545642763034067,0.051282051282051266,0.529016975917884,0.3504273504273504,0.6883789785344191,0.2378048780487805,0.20000000000000004,0.6000000000000001
No,0.6435185185185185,1,1,0.0,0.33620689655172414,0.670807453416149,0.7521367521367521,0.6853533359652587,0.5897435897435898,0.17690599555884529,0.5731707317073171,0.30000000000000004,0.4
No,0.48148148148148145,1,1,0.0,0.49999999999999994,0.6000376435159044,0.08547008547008544,0.5100671140939599,0.4358974358974359,0.4322723908216136,0.451219512195122,0.5000000000000001,0.2
No,0.24537037037037038,1,0,0.8125,0.8706896551724139,0.5791454921889704,0.2564102564102564,0.2510856691669957,0.6666666666666667,0.4966691339748336,0.43292682926829273,0.0,0.6000000000000001
No,0.3981481481481481,1,0,0.4583333333333333,0.19827586206896547,0.7613401091661961,0.6239316239316239,0.16936439005132256,0.5726495726495727,0.5262768319763138,0.3902439024390244,0.20000000000000004,0.6000000000000001
No,0.43981481481481477,1,0,0.6458333333333333,0.7241379310344829,0.5040466779597214,0.5470085470085471,0.4784840110540862,0.4358974358974359,0.4330125832716506,0.5121951219512195,0.4,0.2
Yes,0.36111111111111105,1,1,0.0,0.37068965517241376,0.4214191605495953,0.4273504273504274,0.47374654559810514,0.37606837606837606,0.6047372316802369,0.4975006159152502,0.9,1.0
No,0.24999999999999997,1,1,0.0,0.5003343782654126,0.4790137398833051,0.6495726495726497,0.3651796288985394,0.1111111111111111,0.7979274611398964,0.4390243902439025,0.30000000000000004,0.0
No,0.5972222222222222,1,1,0.0,0.5086206896551724,0.6932053453792583,0.6153846153846154,0.1673904461113305,0.4017094017094017,0.30792005921539606,0.4390243902439025,0.1,0.4
No,0.15277777777777776,1,1,0.0,0.5172413793103448,0.40033879164313946,0.5042735042735043,0.2633241215949468,0.37606837606837606,0.455218356772761,0.47560975609756106,0.6000000000000001,0.0
No,0.6388888888888888,1,1,0.0,0.5258620689655171,0.3591191417278373,0.49572649572649574,0.3742597710225031,0.17948717948717952,0.2827535159141377,0.378048780487805,0.1,0.2
Yes,0.5,1,1,0.0,0.2327586206896552,0.7641633728590249,0.6666666666666667,0.846032372680616,0.37606837606837606,0.4907475943745375,0.451219512195122,0.8,0.2
No,0.2962962962962963,1,0,0.6458333333333333,0.24137931034482757,0.8204404291360813,0.4017094017094017,0.3324121594946704,0.4358974358974359,0.5847520355292377,0.603658536585366,0.30000000000000004,0.2
No,0.287037037037037,1,1,0.0,0.32758620689655177,0.592885375494071,0.4358974358974359,0.6198183971575209,0.13675213675213677,0.6965210954848261,0.6219512195121952,0.1,0.0
No,0.6990740740740741,1,1,0.0,0.7241379310344829,0.5479013739883304,0.29059829059829057,0.2589814449269642,0.49572649572649574,0.09326424870466321,0.32317073170731714,0.30000000000000004,0.6000000000000001
No,0.6759259259259258,1,1,0.0,0.45689655172413796,0.5740636175418783,0.7350427350427351,0.38176075799447307,0.35897435897435903,0.6350851221317543,0.3475609756097561,0.30000000000000004,0.2
No,0.5138888888888888,1,0,0.4583333333333333,0.5862068965517242,0.4989648033126294,0.6923076923076923,0.5878405053296488,0.8461538461538463,0.7083641746854182,0.43292682926829273,0.30000000000000004,0.4
No,0.5509259259259259,1,1,0.0,0.6724137931034484,0.7235083756822888,0.5470085470085471,0.3264903276746941,0.46153846153846156,0.3390081421169504,0.4573170731707318,0.0,0.4
No,0.12037037037037038,1,1,0.16174242424242424,0.5172413793103448,0.5373611895351026,0.5299145299145299,0.22147651006711414,0.7008547008547008,0.28645447816432273,0.43292682926829273,0.20000000000000004,0.0
No,0.787037037037037,1,1,0.0,0.8017241379310345,0.6568793525315263,0.27350427350427353,0.45558626135017777,0.7008547008547008,0.5225758697261289,0.6219512195121952,0.0,0.2
No,0.4629629629629629,1,0,0.6875,0.5689655172413792,0.5575004705439488,0.6837606837606838,0.4563758389261745,0.41025641025641024,0.5166543301258328,0.8170731707317074,0.30000000000000004,0.0
No,0.14351851851851852,1,0,0.5416666666666666,0.5775862068965516,0.7705627705627706,0.5555555555555556,0.602052901697592,0.4786324786324787,0.5425610658771282,0.8658536585365855,0.30000000000000004,0.2
No,0.009259259259259259,1,0,0.75,0.646551724137931,0.29512516469038197,0.7094017094017095,0.5657323332017371,0.4017094017094017,0.17986676535899332,0.5975609756097562,0.5000000000000001,0.4
No,0.6944444444444444,1,1,0.0,0.5517241379310345,0.4780726519856955,0.3846153846153846,0.30675088827477304,0.3931623931623932,0.3671354552183568,0.5914634146341464,0.4,0.0
No,0.27314814814814814,1,1,0.0,0.49137931034482757,0.31752305665349134,0.1709401709401709,0.6573233320173708,0.3162393162393162,0.537379718726869,0.5548780487804879,0.20000000000000004,0.6000000000000001
No,0.19444444444444445,1,1,0.0,0.5086206896551724,0.6911349520045171,0.6752136752136753,0.25661271219897364,0.5299145299145299,0.7157660991857884,0.23170731707317074,0.20000000000000004,0.2
No,0.1898148148148148,1,1,0.0,0.7931034482758621,0.688876341050254,0.6153846153846154,0.2131859455191473,0.41880341880341887,0.3404885270170245,0.5182926829268293,0.30000000000000004,0.0
No,0.3842592592592592,1,1,0.0,0.49137931034482757,0.6118953510257857,0.2222222222222222,0.6142913541255429,0.6666666666666667,0.22723908216136202,0.44512195121951226,0.30000000000000004,0.2
No,0.2962962962962963,1,1,0.0,0.5862068965517242,0.5424430641821946,0.5726495726495727,0.4303197789182789,0.5384615384615385,0.4278312361213915,0.41463414634146345,0.30000000000000004,0.0
Yes,0.34259259259259256,0,1,0.16174242424242424,0.3103448275862069,0.6288349331827593,0.5897435897435898,0.9198578760363207,0.5299145299145299,0.5262768319763138,0.4024390243902439,0.8,0.2
No,0.5324074074074073,1,1,0.0,0.41379310344827586,0.5236213062300018,0.6495726495726497,0.4591393604421635,0.3504273504273504,0.5188749074759438,0.4975006159152502,0.1,0.2
No,0.4907407407407407,1,1,0.0,0.49999999999999994,0.3111236589497458,0.3418803418803419,0.35373075404658516,0.3418803418803419,0.6861584011843079,0.4390243902439025,0.4,0.0
No,0.8703703703703703,1,0,0.7916666666666666,0.4827586206896552,0.7385657820440429,0.6666666666666667,0.32727990525069095,0.3846153846153846,0.2435233160621762,0.5670731707317074,0.20000000000000004,0.6000000000000001
No,0.5648148148148148,1,1,0.0,0.44827586206896547,0.42631281761716544,0.6581196581196582,0.6332412159494671,0.6666666666666667,0.5077720207253886,0.2682926829268293,0.0,0.2
No,0.5046296296296295,1,1,0.0,0.41379310344827586,0.2375305853566723,0.4358974358974359,0.6052112120015792,0.1282051282051282,0.5144337527757217,0.5487804878048781,0.7000000000000001,0.6000000000000001
No,0.287037037037037,1,0,0.6666666666666666,0.6120689655172413,0.01599849425936381,0.6068376068376069,0.45005921831819984,0.5042735042735043,0.6025166543301259,0.39634146341463417,0.6000000000000001,0.2
No,0.8101851851851851,1,1,0.0,0.29310344827586204,0.6312817617165443,0.7606837606837606,0.5416502171338334,0.32478632478632474,0.3478904515173946,0.4878048780487805,0.1,0.6000000000000001
No,0.49537037037037035,1,1,0.0,0.5086206896551724,0.5168454733672124,0.7179487179487181,0.4930911962100277,0.5555555555555556,0.5529237601776463,0.6402439024390244,0.7000000000000001,0.2
No,0.05555555555555555,1,0,0.4375,0.5431034482758621,0.9269715791454921,0.24786324786324787,0.5234899328859062,0.6923076923076923,0.6994818652849741,0.6097560975609757,0.20000000000000004,0.6000000000000001
No,0.324074074074074,1,1,0.0,0.5344827586206897,0.8051948051948051,0.6752136752136753,0.264508487958942,0.5042735042735043,0.25610658771280537,0.3719512195121951,0.1,0.2
No,0.40277777777777773,1,1,0.0,0.5948275862068966,0.5245623941276115,0.5042735042735043,0.4844058428740625,0.5897435897435898,0.614359733530718,0.7804878048780489,0.20000000000000004,0.4
No,0.6296296296296295,1,1,0.0,0.6637931034482758,0.38810464897421415,0.41880341880341887,0.46940386893012254,0.5384615384615385,0.40858623242042935,0.49390243902439024,0.30000000000000004,0.2
No,0.4212962962962963,1,0,0.6041666666666666,0.5862068965517242,0.414455110107284,0.5299145299145299,0.4547966837741809,0.6495726495726497,0.5007579869756037,0.3597560975609756,0.30000000000000004,0.6000000000000001
No,0.43981481481481477,1,1,0.0,0.4827586206896552,0.2294372294372294,0.6495726495726497,0.17647058823529418,0.5384615384615385,0.5669874167283494,0.5792682926829269,0.34325252525252525,0.2
No,0.4594365511288425,1,1,0.0,0.44827586206896547,0.4893657067570111,0.4700854700854701,0.4208448480063167,0.2991452991452992,0.3967431532198372,0.3292682926829268,0.20000000000000004,0.2
No,0.287037037037037,1,1,0.0,0.5344827586206897,0.3948804818370035,0.28205128205128205,0.7406237662850377,0.2564102564102564,0.5218356772760919,0.426829268292683,0.30000000000000004,0.0
No,0.16666666666666666,1,1,0.0,0.4051724137931035,0.5763222284961416,0.3931623931623932,0.4465061192262141,0.37606837606837606,0.8564026646928201,0.38414634146341475,1.0,0.0
No,0.449074074074074,1,1,0.0,0.37931034482758624,0.6109542631281761,0.6153846153846154,0.4626924595341493,0.3162393162393162,0.45817912657290893,0.5426829268292683,0.8,0.0
No,0.5555555555555555,1,1,0.0,0.5862068965517242,0.2476943346508563,0.3418803418803419,0.2554283458349783,0.6068376068376069,0.39008142116950406,0.524390243902439,0.20000000000000004,0.0
No,0.4305555555555555,1,1,0.0,0.45689655172413796,0.3632599284773197,0.4273504273504274,0.3560994867745757,0.7435897435897436,0.26054774241302736,0.3414634146341463,0.20000000000000004,0.0
No,0.45370370370370366,1,1,0.0,0.5862068965517242,0.5288913984566158,0.5128205128205129,0.3722858270825109,0.6153846153846154,0.6447076239822355,0.7317073170731708,0.20000000000000004,0.2
No,0.7499999999999999,1,0,0.47916666666666663,0.5344827586206897,0.42913608130999426,0.18803418803418803,0.4579549940781683,0.6495726495726497,0.5995558845299778,0.5060975609756099,0.6000000000000001,0.2
No,0.7407407407407407,1,1,0.0,0.45689655172413796,0.626576322228496,0.3418803418803419,0.4701934465061194,0.6068376068376069,0.47964470762398226,0.2682926829268293,0.30000000000000004,0.6000000000000001
No,0.45370370370370366,1,1,0.0,0.33620689655172414,0.11838885751929226,0.49781058447725113,0.5977102250296094,0.6752136752136753,0.3960029607698001,0.3902439024390244,0.4,0.2
No,0.49537037037037035,1,1,0.0,0.3103448275862069,0.6070016939582156,0.6581196581196582,0.4776944334780894,0.19658119658119655,0.48112509252405633,0.09146341463414634,0.4,0.2
No,0.3842592592592592,1,0,0.875,0.4741379310344827,0.4460756634669678,0.6495726495726497,0.5724437425977104,0.2564102564102564,0.7024426350851222,0.33536585365853655,0.6000000000000001,0.6000000000000001
No,0.3796296296296296,0,0,0.6666666666666666,0.5948275862068966,0.220214568040655,0.4786324786324787,0.34030793525463887,0.5726495726495727,0.5011102886750555,0.5182926829268293,0.5000000000000001,0.4
No,0.6388888888888888,1,1,0.0,0.33620689655172414,0.5672877846790889,0.4871794871794872,0.3339913146466642,0.29059829059829057,0.4922279792746115,0.46341463414634143,0.20000000000000004,0.4
No,0.31481481481481477,1,1,0.0,0.24137931034482757,0.5420666290231507,0.5641025641025641,0.549545992893802,0.6581196581196582,0.6994818652849741,0.6341463414634148,0.30000000000000004,0.6000000000000001
No,0.5925925925925926,1,1,0.0,0.6206896551724137,0.37699981178242037,0.4786324786324787,0.8215554678247139,0.37606837606837606,0.5418208734270911,0.5670731707317074,0.7000000000000001,0.8
No,0.7268518518518517,1,1,0.0,0.5086206896551724,0.6301524562394127,0.7350427350427351,0.5037504934859852,0.5470085470085471,0.535159141376758,0.29268292682926833,0.1,0.4
No,0.773148148148148,1,0,0.4583333333333333,0.24137931034482757,0.4799548277809147,0.5384615384615385,0.5325700750098697,0.33333333333333337,0.4145077720207254,0.31707317073170727,0.4,0.4
Yes,0.5277777777777777,0,1,0.0,0.45689655172413796,0.7167325428194992,0.5299145299145299,0.636004737465456,0.6752136752136753,0.3390081421169504,0.804878048780488,0.5000000000000001,0.2
No,0.25925925925925924,0,0,0.625,0.7586206896551724,0.6676077545642762,0.6324786324786326,0.4772996446900909,0.4444444444444444,0.7290895632864545,0.5670731707317074,0.30000000000000004,0.4
No,0.3055555555555555,1,1,0.0,0.5003343782654126,0.5913796348578957,0.37606837606837606,0.5578365574417687,0.3504273504273504,0.4322723908216136,0.3109756097560976,0.34325252525252525,0.2
No,0.5833333333333333,1,1,0.0,0.7068965517241379,0.5004705439488047,0.5811965811965812,0.39242005527043045,0.6324786324786326,0.4463360473723168,0.4390243902439025,0.20000000000000004,0.2
No,0.35648148148148145,1,1,0.0,0.396551724137931,0.5260681347637869,0.4017094017094017,0.47493091196210047,0.5726495726495727,0.6876387860843819,0.5853658536585366,0.4,0.4
No,0.45833333333333326,1,0,0.7916666666666666,0.396551724137931,0.48390739695087515,0.5641025641025641,0.37149624950651416,0.2564102564102564,0.6417468541820874,0.32317073170731714,0.1,0.0
No,0.5185185185185185,1,1,0.0,0.46551724137931033,0.6070016939582156,0.7264957264957266,0.4713778128701146,0.6239316239316239,0.18430792005921542,0.6951219512195123,0.20000000000000004,0.2
No,0.35648148148148145,1,1,0.0,0.5775862068965516,0.35686053077357416,0.05982905982905984,0.6198183971575209,0.8034188034188035,0.5218356772760919,0.7256097560975611,1.0,0.6000000000000001
No,0.5925925925925926,1,0,0.75,0.5258620689655171,0.5341614906832298,0.3504273504273504,0.4165021713383341,0.6495726495726497,0.5544041450777203,0.8719512195121951,0.4,0.2
No,0.25925925925925924,1,1,0.0,0.49999999999999994,0.3948804818370035,0.5811965811965812,0.49427556257402294,0.5042735042735043,0.605477424130274,0.5975609756097562,0.20000000000000004,0.4
No,0.37499999999999994,1,1,0.0,0.6379310344827587,0.37699981178242037,0.4871794871794872,0.39518357678641935,0.45299145299145305,0.7920059215396003,0.3475609756097561,0.4,0.2
No,0.29166666666666663,1,1,0.0,0.5948275862068966,0.6365518539431582,0.5042735042735043,0.45992893801816037,0.5811965811965812,0.5706883789785345,0.43292682926829273,0.1,0.2
No,0.3935185185185185,1,0,0.8125,0.6896551724137931,0.7528703180877093,0.5042735042735043,0.5412554283458352,0.5042735042735043,0.3493708364174686,0.6463414634146342,0.4,0.4
No,0.6944444444444444,1,0,0.5416666666666666,0.4827586206896552,0.5460191981931111,0.5897435897435898,0.4121594946703514,0.7008547008547008,0.5721687638786085,0.6890243902439025,0.4,0.0
Yes,0.4305555555555555,1,1,0.0,0.5431034482758621,0.784867306606437,0.5384615384615385,0.5021713383339914,0.07692307692307693,0.5714285714285715,0.5731707317073171,0.20000000000000004,0.6000000000000001
No,0.412037037037037,1,1,0.0,0.6810344827586208,0.58008658008658,0.5299145299145299,0.803789972364785,0.5213675213675214,0.5869726128793487,0.3597560975609756,0.0,0.4
No,0.2175925925925926,1,1,0.0,0.44827586206896547,0.8784114436288348,0.5213675213675214,0.2692459534149231,0.4444444444444444,0.4907475943745375,0.3109756097560976,0.4,0.4
No,0.38888888888888884,1,0,0.7708333333333333,0.6982758620689655,0.6517974778844343,0.41025641025641024,0.26648243189893417,0.29059829059829057,0.53960029607698,0.451219512195122,0.7000000000000001,0.4
No,0.4259259259259259,0,0,0.41666666666666663,0.5862068965517242,0.5172219085262563,0.4444444444444444,0.39202526648243197,0.7264957264957266,0.41746854182087345,0.6097560975609757,0.30000000000000004,0.2
No,0.7777777777777777,0,1,0.0,0.4827586206896552,0.09994353472614342,0.3076923076923077,0.4923016186340309,0.5213675213675214,0.7483345669874167,0.2682926829268293,0.5000000000000001,0.6000000000000001
Yes,0.3101851851851851,1,1,0.0,0.37931034482758624,0.43591191417278363,0.37606837606837606,0.3426766679826294,0.3846153846153846,0.4655810510732791,0.5426829268292683,0.8,1.0
Yes,0.41666666666666663,0,1,0.0,0.4051724137931035,0.38114059853190274,0.5128205128205129,0.4121594946703514,0.9316239316239316,0.5788304959289416,0.8902439024390244,0.20000000000000004,0.4
No,0.3101851851851851,1,1,0.0,0.6982758620689655,0.4276303406738189,0.4358974358974359,0.6304776944334781,0.29059829059829057,0.5336787564766841,0.5670731707317074,0.20000000000000004,0.2
